FechaHora,Embalse_AMANI,Embalse_GUAVIO,Embalse_PENOL,Embalse_PLAYAS,Prediccion_MPO
2024-01-01 00:00:00,0.48526609860199893,0.5911287862273515,0.5624106683778136,0.43693656883109017,335.74
2024-01-01 01:00:00,0.48990737819299834,0.6114223970370306,0.5384063842962991,0.43763614722413996,335.74
2024-01-01 02:00:00,0.5158478692373061,0.5952704020220447,0.5630757287438289,0.44336158886345256,335.74
2024-01-01 03:00:00,0.49638321958741377,0.6265942637198804,0.5440004833860475,0.4610906279967513,335.74
2024-01-01 04:00:00,0.4778844362812378,0.5744658962666302,0.5421218122956433,0.4629731640288963,335.74
2024-01-01 05:00:00,0.47652811772174586,0.5739735938335717,0.5263450553066829,0.45160629899195925,335.74
2024-01-01 06:00:00,0.504881546606148,0.6277466268406362,0.5379999590726562,0.43559226923421207,335.74
2024-01-01 07:00:00,0.5172829328730246,0.5972409926242791,0.5694033253386495,0.43118104687735914,335.74
2024-01-01 08:00:00,0.5042117729863463,0.5965359980321503,0.5383671560930147,0.4499353461797037,335.74
2024-01-01 09:00:00,0.4802760686460657,0.6138629511063752,0.5327370814637978,0.43881431902833457,335.74
2024-01-01 10:00:00,0.5237382648053911,0.5955743390964683,0.5651168618728056,0.42750905241876175,335.74
2024-01-01 11:00:00,0.47778338758746897,0.5974492341529936,0.5750786526152643,0.4352892703614289,335.74
2024-01-01 12:00:00,0.47856077178077694,0.6145083135692034,0.5747719137956779,0.46235265164224665,335.74
2024-01-01 13:00:00,0.5114517147694863,0.5975605389507522,0.57298260170064,0.45939930221184866,335.74
2024-01-01 14:00:00,0.48611184417190095,0.6241484788286161,0.5557780531049714,0.46649329693811276,335.74
2024-01-01 15:00:00,0.5224010154929863,0.6025293597450323,0.5546234132866725,0.4367409409816699,335.74
2024-01-01 16:00:00,0.5124381818200594,0.6120687825921964,0.5672940539945461,0.46533534186988124,335.74
2024-01-01 17:00:00,0.4794733014705832,0.5991764778131331,0.5273353891166174,0.4567617124805839,335.74
2024-01-01 18:00:00,0.5200539757621918,0.5840894284217608,0.5272883885438088,0.4338533716445325,335.74
2024-01-01 19:00:00,0.5039592995183625,0.6067685691012413,0.5337303207939108,0.42754544653107956,335.74
2024-01-01 20:00:00,0.5237783798287463,0.6125019359204761,0.5587324803723159,0.4595433697502821,335.74
2024-01-01 21:00:00,0.49004881017046537,0.6007734294644702,0.5684963655614338,0.45794359820158753,335.74
2024-01-01 22:00:00,0.524502096774145,0.6242413449435044,0.5719296512770581,0.43906489975776675,335.74
2024-01-01 23:00:00,0.5166879698724383,0.6026610515074698,0.5321712933762515,0.44319171163982635,335.74
2024-01-02 00:00:00,0.48890965798281255,0.574759870501944,0.565230221955268,0.470756997046165,335.74
2024-01-02 01:00:00,0.5216835853183514,0.574796656922619,0.5575669722469397,0.44659066004509046,335.74
2024-01-02 02:00:00,0.4918179835069814,0.6272892057994782,0.5532888004832055,0.448887603354191,335.74
