FechaHora,Embalse_AMANI,Embalse_GUAVIO,Embalse_PENOL,Embalse_PLAYAS,Prediccion_MPO
2016-01-01 00:00:00,0.5041245076985047,0.6115592900065672,0.5294319393314586,0.44036514193358034,335.74
2016-01-01 01:00:00,0.48268667416312183,0.5944456649226824,0.5523022682119134,0.4535464615089837,335.74
2016-01-01 02:00:00,0.5191369437337833,0.5836233174645371,0.5448741180173116,0.46228060276923216,335.74
2016-01-01 03:00:00,0.5011224636911978,0.6228862108896527,0.5399398945595097,0.4309189191076039,335.74
2016-01-01 04:00:00,0.5116806643554177,0.6161077954350641,0.5513561003374619,0.45814949409871036,335.74
2016-01-01 05:00:00,0.48964667524903954,0.5716347437452827,0.5294825137375065,0.46331281547948494,335.74
2016-01-01 06:00:00,0.504641865372295,0.6126648176144655,0.5434426260995622,0.4715439457216945,335.74
2016-01-01 07:00:00,0.5143927252178797,0.606613039148937,0.5331809246800563,0.46611745835603113,335.74
2016-01-01 08:00:00,0.48473595710028256,0.6160176207485517,0.5281280402591314,0.4287419490329679,335.74
2016-01-01 09:00:00,0.507009837560734,0.5816847830407765,0.5662579633834505,0.4518970479497535,335.74
2016-01-01 10:00:00,0.490067626249598,0.6006571414166807,0.5744365703591658,0.4396151991410319,335.74
2016-01-01 11:00:00,0.49648216262759015,0.6157425317846151,0.5728992458651689,0.4295176749086226,335.74
2016-01-01 12:00:00,0.5147829184579237,0.6063007257767328,0.5381842488378675,0.4499906952176871,335.74
2016-01-01 13:00:00,0.49760855486276995,0.623758196045147,0.5280219613258926,0.434401205792496,335.74
2016-01-01 14:00:00,0.5133019775161977,0.5729632437947336,0.560666627943196,0.4434630818970649,335.74
2016-01-01 15:00:00,0.47671858083268587,0.5920381032580463,0.5762113820873774,0.4632921297416632,335.74
2016-01-01 16:00:00,0.4941577198788741,0.622128233354248,0.5660589492230754,0.44434761571581893,335.74
2016-01-01 17:00:00,0.5158140161956392,0.6065504924371494,0.5371897663927617,0.4678568984817685,335.74
2016-01-01 18:00:00,0.47920087161902436,0.5740747093138179,0.5494522039526814,0.43204675089775624,335.74
2016-01-01 19:00:00,0.505508180602716,0.5899029909756144,0.5550027532361678,0.4476852692276557,335.74
2016-01-01 20:00:00,0.5249001508713794,0.5993837969526778,0.5418991816462737,0.4297186811367856,335.74
2016-01-01 21:00:00,0.513355374430122,0.5990431249638539,0.5480473858751292,0.4361682956823917,335.74
2016-01-01 22:00:00,0.510297277536999,0.6095693560110893,0.5483935287769505,0.4507099850574325,335.74
2016-01-01 23:00:00,0.4820180134432938,0.5705989436409448,0.5715219656140953,0.42912019111315064,335.74
2016-01-02 00:00:00,0.5169010054471328,0.6103409208816352,0.5324239557498924,0.4701394865471813,335.74
2016-01-02 01:00:00,0.4774257618781618,0.6010785382375912,0.5765694953992744,0.4393238374893667,335.74
2016-01-02 02:00:00,0.5242946466156296,0.6001585437528955,0.5572085418872008,0.45254377120298356,335.74
2016-01-02 03:00:00,0.5070855390282831,0.6284111084497488,0.5580737992880183,0.4622018749709325,335.74
2016-01-02 04:00:00,0.4887433660685375,0.6224359178549232,0.5584569348677679,0.4603651704295362,335.74
2016-01-02 05:00:00,0.5128381421244376,0.5867566397587918,0.5342235541756899,0.4340918548210951,335.74
2016-01-02 06:00:00,0.5131414469469499,0.574172275436049,0.5555154488265086,0.42856843722720694,335.74
2016-01-02 07:00:00,0.49494751870931936,0.6029347033012465,0.5642393620993515,0.4593179409426771,335.74
2016-01-02 08:00:00,0.5236817249266005,0.5813432675944589,0.5723572304829063,0.450691370676572,335.74
2016-01-02 09:00:00,0.5191680375676635,0.6196824106071307,0.5354081221572091,0.42916957667118166,335.74
2016-01-02 10:00:00,0.5157305326959231,0.585548672075875,0.543069666109623,0.432934001435349,335.74
2016-01-02 11:00:00,0.5242102825880733,0.575064895421641,0.528919829490739,0.4469673473757103,335.74
2016-01-02 12:00:00,0.49573335581013017,0.6032214675837577,0.5628181604469246,0.4647376105275895,335.74
2016-01-02 13:00:00,0.49571171864172053,0.5828620396272404,0.5669204612771004,0.4633787082087244,335.74
2016-01-02 14:00:00,0.47836817427570805,0.6026886878288411,0.5492845122737281,0.44314670438854564,335.74
2016-01-02 15:00:00,0.5012369424881189,0.5810883732107978,0.5310164635746892,0.4330969038969636,335.74
2016-01-02 16:00:00,0.4825944226358426,0.5866325111143258,0.5443983797651296,0.4465661891523798,335.74
2016-01-02 17:00:00,0.5179128279831284,0.5971929740452827,0.5433582476530172,0.4652207962205281,335.74
2016-01-02 18:00:00,0.49791584233271774,0.5700277668365274,0.5392973238534672,0.43305415334676384,335.74
2016-01-02 19:00:00,0.5081859143753052,0.6060867718993204,0.533415030252036,0.43127364278761626,335.74
2016-01-02 20:00:00,0.5050360132322789,0.588311647358622,0.541883093606163,0.4676106873921167,335.74
2016-01-02 21:00:00,0.5043332252772103,0.6078640425505064,0.5764946857172689,0.44567395950456545,335.74
2016-01-02 22:00:00,0.48350457588371415,0.6269796948553652,0.5321988792665747,0.45540210136393916,335.74
2016-01-02 23:00:00,0.5195541334599163,0.5782133735210476,0.5471994056887248,0.46799941777233334,335.74
2016-01-03 00:00:00,0.5197226576084498,0.587009975458029,0.5226514206208319,0.4597851345830902,335.74
2016-01-03 01:00:00,0.4772546835632948,0.6121263273990607,0.538754771090072,0.45131869631474664,335.74
2016-01-03 02:00:00,0.5103707837906165,0.5931015966525027,0.5348463802893149,0.45268984100752724,335.74
2016-01-03 03:00:00,0.49885213779101634,0.6213119714204466,0.5449589422577469,0.4456553403064934,335.74
2016-01-03 04:00:00,0.5002922836507178,0.5954205094045134,0.5295796571675108,0.4306720394925723,335.74
2016-01-03 05:00:00,0.4832347980401037,0.6015988472665522,0.5761412836976795,0.4353365582319392,335.74
2016-01-03 06:00:00,0.47650400086333317,0.571472000617521,0.5674606786780279,0.4615106791622535,335.74
2016-01-03 07:00:00,0.5230089859302252,0.5718156459141411,0.5390322710000021,0.4404172804287884,335.74
2016-01-03 08:00:00,0.5205590975425333,0.597712099080379,0.5295643965123492,0.45287558027482344,335.74
2016-01-03 09:00:00,0.5176995457027421,0.5872481416462213,0.5718314691620151,0.4495588685826084,335.74
2016-01-03 10:00:00,0.5090576872650807,0.5884579277541016,0.5499913876447,0.4498703056431286,335.74
2016-01-03 11:00:00,0.5005278232933839,0.5904338286167437,0.5593216523870124,0.4526964515691172,335.74
2016-01-03 12:00:00,0.5124082276107745,0.6168785381063125,0.5298035062166371,0.45089323465982295,335.74
2016-01-03 13:00:00,0.5100991235510769,0.5916281191676838,0.5370420540917431,0.43359988540902883,335.74
2016-01-03 14:00:00,0.4769755185754896,0.6012224590296064,0.5451262735265846,0.44708942347542197,335.74
2016-01-03 15:00:00,0.4997870955697512,0.5883045099597862,0.5537234712172308,0.4545362942240006,335.74
